Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t)
Fjærland - Bremuseet;SN55820;19.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;19.07.2016 06:00;0
Fjærland - Bremuseet;SN55820;19.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;19.07.2016 08:00;0,8
Fjærland - Bremuseet;SN55820;19.07.2016 09:00;0,2
Fjærland - Bremuseet;SN55820;19.07.2016 10:00;1,5
Fjærland - Bremuseet;SN55820;19.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;19.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;19.07.2016 13:00;0,2
Fjærland - Bremuseet;SN55820;19.07.2016 14:00;0,2
Fjærland - Bremuseet;SN55820;19.07.2016 15:00;0
Fjærland - Bremuseet;SN55820;19.07.2016 16:00;0,2
Fjærland - Bremuseet;SN55820;19.07.2016 17:00;0,3
Fjærland - Bremuseet;SN55820;19.07.2016 18:00;1,1
Fjærland - Bremuseet;SN55820;19.07.2016 19:00;0,3
Fjærland - Bremuseet;SN55820;19.07.2016 20:00;0,1
Fjærland - Bremuseet;SN55820;19.07.2016 21:00;0,2
Fjærland - Bremuseet;SN55820;19.07.2016 22:00;0,7
Fjærland - Bremuseet;SN55820;19.07.2016 23:00;0,1
Fjærland - Bremuseet;SN55820;20.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 02:00;0,1
Fjærland - Bremuseet;SN55820;20.07.2016 03:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 06:00;0,1
Fjærland - Bremuseet;SN55820;20.07.2016 07:00;0,1
Fjærland - Bremuseet;SN55820;20.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 15:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 16:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 19:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 20:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 21:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 22:00;0
Fjærland - Bremuseet;SN55820;20.07.2016 23:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 03:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 06:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 15:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 16:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 19:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 20:00;0
Fjærland - Bremuseet;SN55820;21.07.2016 21:00;0,1
Fjærland - Bremuseet;SN55820;21.07.2016 22:00;0,1
Fjærland - Bremuseet;SN55820;21.07.2016 23:00;1,2
Fjærland - Bremuseet;SN55820;22.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 03:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 06:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 15:00;0,1
Fjærland - Bremuseet;SN55820;22.07.2016 16:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 19:00;0,1
Fjærland - Bremuseet;SN55820;22.07.2016 20:00;0,8
Fjærland - Bremuseet;SN55820;22.07.2016 21:00;0
Fjærland - Bremuseet;SN55820;22.07.2016 22:00;0,1
Fjærland - Bremuseet;SN55820;22.07.2016 23:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 03:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 06:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 15:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 16:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 19:00;0,1
Fjærland - Bremuseet;SN55820;23.07.2016 20:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 21:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 22:00;0
Fjærland - Bremuseet;SN55820;23.07.2016 23:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 03:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 06:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 15:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 16:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 19:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 20:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 21:00;0
Fjærland - Bremuseet;SN55820;24.07.2016 22:00;0,4
Fjærland - Bremuseet;SN55820;24.07.2016 23:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 03:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 06:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 10:00;0,1
Fjærland - Bremuseet;SN55820;25.07.2016 11:00;0,2
Fjærland - Bremuseet;SN55820;25.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 13:00;0,1
Fjærland - Bremuseet;SN55820;25.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 15:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 16:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 19:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 20:00;0
Fjærland - Bremuseet;SN55820;25.07.2016 21:00;0,6
Fjærland - Bremuseet;SN55820;25.07.2016 22:00;5,8
Fjærland - Bremuseet;SN55820;25.07.2016 23:00;1,5
Fjærland - Bremuseet;SN55820;26.07.2016 00:00;0,2
Fjærland - Bremuseet;SN55820;26.07.2016 01:00;1
Fjærland - Bremuseet;SN55820;26.07.2016 02:00;2,6
Fjærland - Bremuseet;SN55820;26.07.2016 03:00;0,8
Fjærland - Bremuseet;SN55820;26.07.2016 04:00;0,1
Fjærland - Bremuseet;SN55820;26.07.2016 05:00;3,3
Fjærland - Bremuseet;SN55820;26.07.2016 06:00;1,7
Fjærland - Bremuseet;SN55820;26.07.2016 07:00;0,3
Fjærland - Bremuseet;SN55820;26.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;26.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;26.07.2016 10:00;0,1
Fjærland - Bremuseet;SN55820;26.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;26.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;26.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;26.07.2016 14:00;0,9
Fjærland - Bremuseet;SN55820;26.07.2016 15:00;3,1
Fjærland - Bremuseet;SN55820;26.07.2016 16:00;1,8
Fjærland - Bremuseet;SN55820;26.07.2016 17:00;0,4
Fjærland - Bremuseet;SN55820;26.07.2016 18:00;0,1
Fjærland - Bremuseet;SN55820;26.07.2016 19:00;0,1
Fjærland - Bremuseet;SN55820;26.07.2016 20:00;0,2
Fjærland - Bremuseet;SN55820;26.07.2016 21:00;4,7
Fjærland - Bremuseet;SN55820;26.07.2016 22:00;2,9
Fjærland - Bremuseet;SN55820;26.07.2016 23:00;0,4
Fjærland - Bremuseet;SN55820;27.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 03:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 06:00;0,1
Fjærland - Bremuseet;SN55820;27.07.2016 07:00;0,2
Fjærland - Bremuseet;SN55820;27.07.2016 08:00;0,4
Fjærland - Bremuseet;SN55820;27.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;27.07.2016 14:00;0,1
Fjærland - Bremuseet;SN55820;27.07.2016 15:00;0,1
Fjærland - Bremuseet;SN55820;27.07.2016 16:00;0,4
Fjærland - Bremuseet;SN55820;27.07.2016 17:00;0,5
Fjærland - Bremuseet;SN55820;27.07.2016 18:00;0,9
Fjærland - Bremuseet;SN55820;27.07.2016 19:00;0,7
Fjærland - Bremuseet;SN55820;27.07.2016 20:00;1,3
Fjærland - Bremuseet;SN55820;27.07.2016 21:00;0,5
Fjærland - Bremuseet;SN55820;27.07.2016 22:00;0,8
Fjærland - Bremuseet;SN55820;27.07.2016 23:00;0,9
Fjærland - Bremuseet;SN55820;28.07.2016 00:00;1,2
Fjærland - Bremuseet;SN55820;28.07.2016 01:00;1,6
Fjærland - Bremuseet;SN55820;28.07.2016 02:00;0,5
Fjærland - Bremuseet;SN55820;28.07.2016 03:00;1
Fjærland - Bremuseet;SN55820;28.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 05:00;0,2
Fjærland - Bremuseet;SN55820;28.07.2016 06:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;28.07.2016 14:00;0,1
Fjærland - Bremuseet;SN55820;28.07.2016 15:00;1,5
Fjærland - Bremuseet;SN55820;28.07.2016 16:00;0,8
Fjærland - Bremuseet;SN55820;28.07.2016 17:00;0,7
Fjærland - Bremuseet;SN55820;28.07.2016 18:00;1,3
Fjærland - Bremuseet;SN55820;28.07.2016 19:00;0,4
Fjærland - Bremuseet;SN55820;28.07.2016 20:00;1,7
Fjærland - Bremuseet;SN55820;28.07.2016 21:00;1
Fjærland - Bremuseet;SN55820;28.07.2016 22:00;0,6
Fjærland - Bremuseet;SN55820;28.07.2016 23:00;0,3
Fjærland - Bremuseet;SN55820;29.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 01:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 03:00;0,1
Fjærland - Bremuseet;SN55820;29.07.2016 04:00;1,4
Fjærland - Bremuseet;SN55820;29.07.2016 05:00;1,2
Fjærland - Bremuseet;SN55820;29.07.2016 06:00;0,1
Fjærland - Bremuseet;SN55820;29.07.2016 07:00;0,3
Fjærland - Bremuseet;SN55820;29.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 10:00;0,1
Fjærland - Bremuseet;SN55820;29.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 12:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 15:00;0,3
Fjærland - Bremuseet;SN55820;29.07.2016 16:00;0,1
Fjærland - Bremuseet;SN55820;29.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;29.07.2016 18:00;0,1
Fjærland - Bremuseet;SN55820;29.07.2016 19:00;0,2
Fjærland - Bremuseet;SN55820;29.07.2016 20:00;0,7
Fjærland - Bremuseet;SN55820;29.07.2016 21:00;1,8
Fjærland - Bremuseet;SN55820;29.07.2016 22:00;0,7
Fjærland - Bremuseet;SN55820;29.07.2016 23:00;0,5
Fjærland - Bremuseet;SN55820;30.07.2016 00:00;0,4
Fjærland - Bremuseet;SN55820;30.07.2016 01:00;1,7
Fjærland - Bremuseet;SN55820;30.07.2016 02:00;2,4
Fjærland - Bremuseet;SN55820;30.07.2016 03:00;1,2
Fjærland - Bremuseet;SN55820;30.07.2016 04:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 05:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 06:00;0,1
Fjærland - Bremuseet;SN55820;30.07.2016 07:00;0,1
Fjærland - Bremuseet;SN55820;30.07.2016 08:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 09:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 10:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 11:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 12:00;0,1
Fjærland - Bremuseet;SN55820;30.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 15:00;0,1
Fjærland - Bremuseet;SN55820;30.07.2016 16:00;1,4
Fjærland - Bremuseet;SN55820;30.07.2016 17:00;0,4
Fjærland - Bremuseet;SN55820;30.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 19:00;0,1
Fjærland - Bremuseet;SN55820;30.07.2016 20:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 21:00;0
Fjærland - Bremuseet;SN55820;30.07.2016 22:00;0,1
Fjærland - Bremuseet;SN55820;30.07.2016 23:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 00:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 01:00;0,3
Fjærland - Bremuseet;SN55820;31.07.2016 02:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 03:00;0,8
Fjærland - Bremuseet;SN55820;31.07.2016 04:00;1,3
Fjærland - Bremuseet;SN55820;31.07.2016 05:00;0,1
Fjærland - Bremuseet;SN55820;31.07.2016 06:00;0,1
Fjærland - Bremuseet;SN55820;31.07.2016 07:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 08:00;0,5
Fjærland - Bremuseet;SN55820;31.07.2016 09:00;0,1
Fjærland - Bremuseet;SN55820;31.07.2016 10:00;0,1
Fjærland - Bremuseet;SN55820;31.07.2016 11:00;0,1
Fjærland - Bremuseet;SN55820;31.07.2016 12:00;0,1
Fjærland - Bremuseet;SN55820;31.07.2016 13:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 14:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 15:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 16:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 17:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 18:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 19:00;0,7
Fjærland - Bremuseet;SN55820;31.07.2016 20:00;0,6
Fjærland - Bremuseet;SN55820;31.07.2016 21:00;0
Fjærland - Bremuseet;SN55820;31.07.2016 22:00;1,1
Fjærland - Bremuseet;SN55820;31.07.2016 23:00;0,4
Fjærland - Bremuseet;SN55820;01.08.2016 00:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 01:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 02:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 03:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 04:00;0,1
Fjærland - Bremuseet;SN55820;01.08.2016 05:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 06:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 07:00;0,1
Fjærland - Bremuseet;SN55820;01.08.2016 08:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 09:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 10:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 11:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 12:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 13:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 14:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 15:00;0
Fjærland - Bremuseet;SN55820;01.08.2016 16:00;0,1
Fjærland - Bremuseet;SN55820;01.08.2016 17:00;0,3
Fjærland - Bremuseet;SN55820;01.08.2016 18:00;1,1
Fjærland - Bremuseet;SN55820;01.08.2016 19:00;0,1
Fjærland - Bremuseet;SN55820;01.08.2016 20:00;0,3
Fjærland - Bremuseet;SN55820;01.08.2016 21:00;0,6
Fjærland - Bremuseet;SN55820;01.08.2016 22:00;0,7
Fjærland - Bremuseet;SN55820;01.08.2016 23:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 00:00;0,1
Fjærland - Bremuseet;SN55820;02.08.2016 01:00;0,4
Fjærland - Bremuseet;SN55820;02.08.2016 02:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 03:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 04:00;0,1
Fjærland - Bremuseet;SN55820;02.08.2016 05:00;0,2
Fjærland - Bremuseet;SN55820;02.08.2016 06:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 07:00;0,1
Fjærland - Bremuseet;SN55820;02.08.2016 08:00;0,1
Fjærland - Bremuseet;SN55820;02.08.2016 09:00;0,2
Fjærland - Bremuseet;SN55820;02.08.2016 10:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 11:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 12:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 13:00;0,1
Fjærland - Bremuseet;SN55820;02.08.2016 14:00;0,2
Fjærland - Bremuseet;SN55820;02.08.2016 15:00;0,2
Fjærland - Bremuseet;SN55820;02.08.2016 16:00;0,2
Fjærland - Bremuseet;SN55820;02.08.2016 17:00;0,4
Fjærland - Bremuseet;SN55820;02.08.2016 18:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 19:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 20:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 21:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 22:00;0
Fjærland - Bremuseet;SN55820;02.08.2016 23:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 00:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 01:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 02:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 03:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 04:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 05:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 06:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 07:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 08:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 09:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 10:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 11:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 12:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 13:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 14:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 15:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 16:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 17:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 18:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 19:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 20:00;0,1
Fjærland - Bremuseet;SN55820;03.08.2016 21:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 22:00;0
Fjærland - Bremuseet;SN55820;03.08.2016 23:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 00:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 01:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 02:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 03:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 04:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 05:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 06:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 07:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 08:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 09:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 10:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 11:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 12:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 13:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 14:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 15:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 16:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 17:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 18:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 19:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 20:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 21:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 22:00;0
Fjærland - Bremuseet;SN55820;04.08.2016 23:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 00:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 01:00;0,4
Fjærland - Bremuseet;SN55820;05.08.2016 02:00;0,1
Fjærland - Bremuseet;SN55820;05.08.2016 03:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 04:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 05:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 06:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 07:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 08:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 09:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 10:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 11:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 12:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 13:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 14:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 15:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 16:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 17:00;0
Fjærland - Bremuseet;SN55820;05.08.2016 18:00;0,2
Fjærland - Bremuseet;SN55820;05.08.2016 19:00;0,7
Fjærland - Bremuseet;SN55820;05.08.2016 20:00;0,9
Fjærland - Bremuseet;SN55820;05.08.2016 21:00;1,1
Fjærland - Bremuseet;SN55820;05.08.2016 22:00;1,5
Fjærland - Bremuseet;SN55820;05.08.2016 23:00;0,6
Fjærland - Bremuseet;SN55820;06.08.2016 00:00;0,1
Fjærland - Bremuseet;SN55820;06.08.2016 01:00;0
Fjærland - Bremuseet;SN55820;06.08.2016 02:00;0
Fjærland - Bremuseet;SN55820;06.08.2016 03:00;0
Fjærland - Bremuseet;SN55820;06.08.2016 04:00;0,1
Fjærland - Bremuseet;SN55820;06.08.2016 05:00;0,4
Fjærland - Bremuseet;SN55820;06.08.2016 06:00;0,4
Fjærland - Bremuseet;SN55820;06.08.2016 07:00;0,3
Fjærland - Bremuseet;SN55820;06.08.2016 08:00;0,1
Fjærland - Bremuseet;SN55820;06.08.2016 09:00;0,1
Fjærland - Bremuseet;SN55820;06.08.2016 10:00;0,1
Fjærland - Bremuseet;SN55820;06.08.2016 11:00;0
Fjærland - Bremuseet;SN55820;06.08.2016 12:00;0
