Navn	Stasjon	Tid(norsk normaltid)	Lufttemperatur	Relativ luftfuktighet	Vindretning	Middelvind
Fjærland - Bremuseet	SN55820	01.12.2007 12:00	2	90	132	0,5
Fjærland - Bremuseet	SN55820	01.12.2007 13:00	1,5	91	120	0,4
Fjærland - Bremuseet	SN55820	01.12.2007 14:00	1,9	91	142	0,1
Fjærland - Bremuseet	SN55820	01.12.2007 15:00	1,4	91	45	0,5
Fjærland - Bremuseet	SN55820	01.12.2007 16:00	1	93	69	0,7
Fjærland - Bremuseet	SN55820	01.12.2007 17:00	0,8	94	15	0,5
Fjærland - Bremuseet	SN55820	01.12.2007 18:00	1,1	94	31	0,6
Fjærland - Bremuseet	SN55820	01.12.2007 19:00	0,7	94	18	0,3
Fjærland - Bremuseet	SN55820	01.12.2007 20:00	0,4	94	0	0
Fjærland - Bremuseet	SN55820	01.12.2007 21:00	0,3	94	0	0
Fjærland - Bremuseet	SN55820	01.12.2007 22:00	0,3	94	349	0,8
Fjærland - Bremuseet	SN55820	01.12.2007 23:00	0,3	94	9	1
Fjærland - Bremuseet	SN55820	02.12.2007 00:00	0,3	94	0	0
Fjærland - Bremuseet	SN55820	02.12.2007 01:00	0,2	94	0	0
Fjærland - Bremuseet	SN55820	02.12.2007 02:00	0,2	94	352	0,1
Fjærland - Bremuseet	SN55820	02.12.2007 03:00	0,2	94	346	0,4
Fjærland - Bremuseet	SN55820	02.12.2007 04:00	0,3	94	322	0,2
Fjærland - Bremuseet	SN55820	02.12.2007 05:00	0,3	94	16	0,8
Fjærland - Bremuseet	SN55820	02.12.2007 06:00	0,4	94	343	0,9
Fjærland - Bremuseet	SN55820	02.12.2007 07:00	0,4	94	213	0,5
Fjærland - Bremuseet	SN55820	02.12.2007 08:00	0,4	94	22	1,3
Fjærland - Bremuseet	SN55820	02.12.2007 09:00	0,3	94	352	1,4
Fjærland - Bremuseet	SN55820	02.12.2007 10:00	0,2	94	33	0,6
Fjærland - Bremuseet	SN55820	02.12.2007 11:00	-0,9	94	9	1
Fjærland - Bremuseet	SN55820	02.12.2007 12:00	0,1	94	86	1,1
Fjærland - Bremuseet	SN55820	02.12.2007 13:00	0,3	94	331	1,2
Fjærland - Bremuseet	SN55820	02.12.2007 14:00	0,7	93	0	0
Fjærland - Bremuseet	SN55820	02.12.2007 15:00	0,5	93	25	0,8
Fjærland - Bremuseet	SN55820	02.12.2007 16:00	0	94	299	0,5
Fjærland - Bremuseet	SN55820	02.12.2007 17:00	-1	94	0	0
Fjærland - Bremuseet	SN55820	02.12.2007 18:00	-0,9	95	112	0,3
Fjærland - Bremuseet	SN55820	02.12.2007 19:00	-0,6	95	35	0,5
Fjærland - Bremuseet	SN55820	02.12.2007 20:00	-1	95	35	0,6
Fjærland - Bremuseet	SN55820	02.12.2007 21:00	-2,3	95	342	0,5
Fjærland - Bremuseet	SN55820	02.12.2007 22:00	-2,8	95	14	0,6
Fjærland - Bremuseet	SN55820	02.12.2007 23:00	-3,9	94	12	0,7
Fjærland - Bremuseet	SN55820	03.12.2007 00:00	-5	93	6	0,5
Fjærland - Bremuseet	SN55820	03.12.2007 01:00	-5,2	93	16	1,2
Fjærland - Bremuseet	SN55820	03.12.2007 02:00	-4,9	93	338	0,5
Fjærland - Bremuseet	SN55820	03.12.2007 03:00	-6	91	14	1,1
Fjærland - Bremuseet	SN55820	03.12.2007 04:00	-5,9	93	9	0,7
Fjærland - Bremuseet	SN55820	03.12.2007 05:00	-6,6	91	35	0,4
Fjærland - Bremuseet	SN55820	03.12.2007 06:00	-6,8	93	6	0,5
Fjærland - Bremuseet	SN55820	03.12.2007 07:00	-8,7	89	27	1
Fjærland - Bremuseet	SN55820	03.12.2007 08:00	-9	89	27	0,9
Fjærland - Bremuseet	SN55820	03.12.2007 09:00	-8,5	91	10	0,8
Fjærland - Bremuseet	SN55820	03.12.2007 10:00	-8,8	90	26	1
Fjærland - Bremuseet	SN55820	03.12.2007 11:00	-8,5	89	74	0,2
Fjærland - Bremuseet	SN55820	03.12.2007 12:00	-7,9	92	45	0,8
Fjærland - Bremuseet	SN55820	03.12.2007 13:00	-7,2	93	33	0,7
Fjærland - Bremuseet	SN55820	03.12.2007 14:00	-6,7	90	51	0,5
Fjærland - Bremuseet	SN55820	03.12.2007 15:00	-7,8	89	43	0,5
Fjærland - Bremuseet	SN55820	03.12.2007 16:00	-8,9	91	11	0,7
Fjærland - Bremuseet	SN55820	03.12.2007 17:00	-9,9	88	12	0,7
Fjærland - Bremuseet	SN55820	03.12.2007 18:00	-9,6	89	37	0,8
Fjærland - Bremuseet	SN55820	03.12.2007 19:00	-10	89	18	0,9
Fjærland - Bremuseet	SN55820	03.12.2007 20:00	-9,5	91	57	0,3
Fjærland - Bremuseet	SN55820	03.12.2007 21:00	-10,6	87	37	0,7
Fjærland - Bremuseet	SN55820	03.12.2007 22:00	-10,4	91	37	0,7
Fjærland - Bremuseet	SN55820	03.12.2007 23:00	-10,5	87	18	0,5
Fjærland - Bremuseet	SN55820	04.12.2007 00:00	-8,9	91	13	0,5
Fjærland - Bremuseet	SN55820	04.12.2007 01:00	-7,4	91	20	0,6
Fjærland - Bremuseet	SN55820	04.12.2007 02:00	-5,8	92	31	0,5
Fjærland - Bremuseet	SN55820	04.12.2007 03:00	-5,4	93	112	0,2
Fjærland - Bremuseet	SN55820	04.12.2007 04:00	-3,7	94	24	1,3
Fjærland - Bremuseet	SN55820	04.12.2007 05:00	-3,7	93	173	0,3
Fjærland - Bremuseet	SN55820	04.12.2007 06:00	-3,3	93	96	0,3
Fjærland - Bremuseet	SN55820	04.12.2007 07:00	-3,6	93	323	0,6
Fjærland - Bremuseet	SN55820	04.12.2007 08:00	-3	94	24	0,7
Fjærland - Bremuseet	SN55820	04.12.2007 09:00	-2,7	94	90	0,2
Fjærland - Bremuseet	SN55820	04.12.2007 10:00	-2,8	93	352	0,4
Fjærland - Bremuseet	SN55820	04.12.2007 11:00	-2,2	94	55	0,3
Fjærland - Bremuseet	SN55820	04.12.2007 12:00	-2,2	93	352	0,5
Fjærland - Bremuseet	SN55820	04.12.2007 13:00	-1,8	94	349	0,4
Fjærland - Bremuseet	SN55820	04.12.2007 14:00	-1,3	94	36	1,2
Fjærland - Bremuseet	SN55820	04.12.2007 15:00	-1,4	94	57	0,5
Fjærland - Bremuseet	SN55820	04.12.2007 16:00	-1,7	94	293	0,2
Fjærland - Bremuseet	SN55820	04.12.2007 17:00	-1,6	94	57	0,9
Fjærland - Bremuseet	SN55820	04.12.2007 18:00	-1,2	94	195	0,4
Fjærland - Bremuseet	SN55820	04.12.2007 19:00	-1,4	94	0	0
Fjærland - Bremuseet	SN55820	04.12.2007 20:00	-1,4	94	319	0,7
Fjærland - Bremuseet	SN55820	04.12.2007 21:00	-1,2	94	13	1,3
Fjærland - Bremuseet	SN55820	04.12.2007 22:00	-1,1	94	342	0,3
Fjærland - Bremuseet	SN55820	04.12.2007 23:00	-0,9	94	26	1,2
Fjærland - Bremuseet	SN55820	05.12.2007 00:00	-0,8	94	24	1,3
Fjærland - Bremuseet	SN55820	05.12.2007 01:00	-0,1	95	17	1,3
Fjærland - Bremuseet	SN55820	05.12.2007 02:00	0,1	95	348	0,4
Fjærland - Bremuseet	SN55820	05.12.2007 03:00	0,1	94	13	0,2
Fjærland - Bremuseet	SN55820	05.12.2007 04:00	0	95	215	0,8
Fjærland - Bremuseet	SN55820	05.12.2007 05:00	0,1	95	205	1,2
Fjærland - Bremuseet	SN55820	05.12.2007 06:00	0,1	95	0	0
Fjærland - Bremuseet	SN55820	05.12.2007 07:00	0,1	95	24	0,3
Fjærland - Bremuseet	SN55820	05.12.2007 08:00	0,1	95	0	0
Fjærland - Bremuseet	SN55820	05.12.2007 09:00	0,1	95	0	0
Fjærland - Bremuseet	SN55820	05.12.2007 10:00	0,2	95	0	0
Fjærland - Bremuseet	SN55820	05.12.2007 11:00	0,2	95	4	1,2
Fjærland - Bremuseet	SN55820	05.12.2007 12:00	0,3	95	307	0,5
Fjærland - Bremuseet	SN55820	05.12.2007 13:00	0,3	94	0	0
Fjærland - Bremuseet	SN55820	05.12.2007 14:00	0,2	94	224	0,2
Fjærland - Bremuseet	SN55820	05.12.2007 15:00	0,4	95	32	1,2
Fjærland - Bremuseet	SN55820	05.12.2007 16:00	0,4	95	339	0,9
Fjærland - Bremuseet	SN55820	05.12.2007 17:00	0,7	95	205	1,6
Fjærland - Bremuseet	SN55820	05.12.2007 18:00	0,6	95	35	2,6
Fjærland - Bremuseet	SN55820	05.12.2007 19:00	0,5	94	360	1,1
Fjærland - Bremuseet	SN55820	05.12.2007 20:00	0,5	95	74	0,6
Fjærland - Bremuseet	SN55820	05.12.2007 21:00	0,7	95	22	1,6
Fjærland - Bremuseet	SN55820	05.12.2007 22:00	0,5	95	28	1,2
Fjærland - Bremuseet	SN55820	05.12.2007 23:00	1,5	95	214	1,9
Fjærland - Bremuseet	SN55820	06.12.2007 00:00	1,7	94	31	1,4
Fjærland - Bremuseet	SN55820	06.12.2007 01:00	0,6	94	263	0,9
Fjærland - Bremuseet	SN55820	06.12.2007 02:00	0,8	94	6	0,9
Fjærland - Bremuseet	SN55820	06.12.2007 03:00	0,8	94	18	0,8
Fjærland - Bremuseet	SN55820	06.12.2007 04:00	1	95	21	1,1
Fjærland - Bremuseet	SN55820	06.12.2007 05:00	1,2	95	19	0,7
Fjærland - Bremuseet	SN55820	06.12.2007 06:00	1,3	95	322	1
Fjærland - Bremuseet	SN55820	06.12.2007 07:00	1,3	95	28	1,5
Fjærland - Bremuseet	SN55820	06.12.2007 08:00	1,1	94	350	1,4
Fjærland - Bremuseet	SN55820	06.12.2007 09:00	1,1	94	26	0,7
Fjærland - Bremuseet	SN55820	06.12.2007 10:00	1,5	95	146	0,8
Fjærland - Bremuseet	SN55820	06.12.2007 11:00	1,5	95	51	1,1
Fjærland - Bremuseet	SN55820	06.12.2007 12:00	1,7	94	120	0,4
Fjærland - Bremuseet	SN55820	06.12.2007 13:00	1,7	94	16	1,1
Fjærland - Bremuseet	SN55820	06.12.2007 14:00	1,5	94	59	0,8
Fjærland - Bremuseet	SN55820	06.12.2007 15:00	1,5	94	86	0,7
Fjærland - Bremuseet	SN55820	06.12.2007 16:00	1,4	94	2	1,7
Fjærland - Bremuseet	SN55820	06.12.2007 17:00	1,4	94	32	1,1
Fjærland - Bremuseet	SN55820	06.12.2007 18:00	1,4	94	34	1,4
Fjærland - Bremuseet	SN55820	06.12.2007 19:00	1,1	94	346	0,9
Fjærland - Bremuseet	SN55820	06.12.2007 20:00	1,2	95	232	0,3
Fjærland - Bremuseet	SN55820	06.12.2007 21:00	1,3	95	40	1,3
Fjærland - Bremuseet	SN55820	06.12.2007 22:00	1,2	94	75	0,6
Fjærland - Bremuseet	SN55820	06.12.2007 23:00	1,8	95	49	2
Fjærland - Bremuseet	SN55820	07.12.2007 00:00	0,9	94	284	1
Fjærland - Bremuseet	SN55820	07.12.2007 01:00	1,2	95	22	1,8
Fjærland - Bremuseet	SN55820	07.12.2007 02:00	1,3	94	207	1,6
Fjærland - Bremuseet	SN55820	07.12.2007 03:00	1,7	94	343	2,2
Fjærland - Bremuseet	SN55820	07.12.2007 04:00	1,7	94	15	1,4
Fjærland - Bremuseet	SN55820	07.12.2007 05:00	1,6	94	351	2,5
Fjærland - Bremuseet	SN55820	07.12.2007 06:00	1,2	94	236	0,7
Fjærland - Bremuseet	SN55820	07.12.2007 07:00	1	94	360	0,7
Fjærland - Bremuseet	SN55820	07.12.2007 08:00	1	94	99	1,2
Fjærland - Bremuseet	SN55820	07.12.2007 09:00	1,1	94	18	2
Fjærland - Bremuseet	SN55820	07.12.2007 10:00	1	94	25	0,7
Fjærland - Bremuseet	SN55820	07.12.2007 11:00	0,9	94	43	2
Fjærland - Bremuseet	SN55820	07.12.2007 12:00	0,6	93	104	0,7
Fjærland - Bremuseet	SN55820	07.12.2007 13:00	0	95	45	1,5
Fjærland - Bremuseet	SN55820	07.12.2007 14:00	-0,4	94	14	1,1
Fjærland - Bremuseet	SN55820	07.12.2007 15:00	-0,9	94	26	1
Fjærland - Bremuseet	SN55820	07.12.2007 16:00	-0,2	95	66	0,5
Fjærland - Bremuseet	SN55820	07.12.2007 17:00	-0,1	95	25	0,8
Fjærland - Bremuseet	SN55820	07.12.2007 18:00	-0,1	95	254	0,8
Fjærland - Bremuseet	SN55820	07.12.2007 19:00	-0,6	95	1	1,4
Fjærland - Bremuseet	SN55820	07.12.2007 20:00	-0,2	95	32	1,1
Fjærland - Bremuseet	SN55820	07.12.2007 21:00	-0,7	95	26	0,7
Fjærland - Bremuseet	SN55820	07.12.2007 22:00	-0,7	95	84	0,5
Fjærland - Bremuseet	SN55820	07.12.2007 23:00	-0,6	95	32	1
Fjærland - Bremuseet	SN55820	08.12.2007 00:00	-0,2	95	359	0,7
Fjærland - Bremuseet	SN55820	08.12.2007 01:00	0	95	2	0,3
Fjærland - Bremuseet	SN55820	08.12.2007 02:00	0,2	95	12	1,6
Fjærland - Bremuseet	SN55820	08.12.2007 03:00	0,2	95	0	0
Fjærland - Bremuseet	SN55820	08.12.2007 04:00	0,3	95	312	1,1
Fjærland - Bremuseet	SN55820	08.12.2007 05:00	0,3	95	14	1,7
Fjærland - Bremuseet	SN55820	08.12.2007 06:00	0	95	272	0,8
Fjærland - Bremuseet	SN55820	08.12.2007 07:00	0,1	95	337	0,9
Fjærland - Bremuseet	SN55820	08.12.2007 08:00	0,1	95	133	0,2
Fjærland - Bremuseet	SN55820	08.12.2007 09:00	-0,3	95	359	1
Fjærland - Bremuseet	SN55820	08.12.2007 10:00	0,1	95	319	0,7
Fjærland - Bremuseet	SN55820	08.12.2007 11:00	0,5	94	336	1,1
Fjærland - Bremuseet	SN55820	08.12.2007 12:00	0,4	94	332	0,6
Fjærland - Bremuseet	SN55820	08.12.2007 13:00	0,6	94	140	0,6
Fjærland - Bremuseet	SN55820	08.12.2007 14:00	0,3	94	341	1,4
Fjærland - Bremuseet	SN55820	08.12.2007 15:00	0	94	354	0,2
Fjærland - Bremuseet	SN55820	08.12.2007 16:00	-0,5	94	320	0,5
Fjærland - Bremuseet	SN55820	08.12.2007 17:00	-1,4	95	60	0,7
Fjærland - Bremuseet	SN55820	08.12.2007 18:00	-1,8	95	9	0,5
Fjærland - Bremuseet	SN55820	08.12.2007 19:00	-1,4	95	87	0,3
Fjærland - Bremuseet	SN55820	08.12.2007 20:00	-2,9	94	10	0,6
Fjærland - Bremuseet	SN55820	08.12.2007 21:00	-2	94	0	0
Fjærland - Bremuseet	SN55820	08.12.2007 22:00	-1,4	95	53	0,9
Fjærland - Bremuseet	SN55820	08.12.2007 23:00	-2,1	95	1	0,9
Fjærland - Bremuseet	SN55820	09.12.2007 00:00	-4	94	0	0
Fjærland - Bremuseet	SN55820	09.12.2007 01:00	-4,5	94	7	1,5
Fjærland - Bremuseet	SN55820	09.12.2007 02:00	-5,5	92	346	1,7
Fjærland - Bremuseet	SN55820	09.12.2007 03:00	-4,6	94	30	1,4
Fjærland - Bremuseet	SN55820	09.12.2007 04:00	-4,2	95	2	1,8
Fjærland - Bremuseet	SN55820	09.12.2007 05:00	-5,8	92	9	0,4
Fjærland - Bremuseet	SN55820	09.12.2007 06:00	-6	93	8	1,4
Fjærland - Bremuseet	SN55820	09.12.2007 07:00	-6,2	91	11	1,7
Fjærland - Bremuseet	SN55820	09.12.2007 08:00	-6,1	90	18	1,4
Fjærland - Bremuseet	SN55820	09.12.2007 09:00	-5,9	93	64	0,7
Fjærland - Bremuseet	SN55820	09.12.2007 10:00	-8,6	88	12	1,2
Fjærland - Bremuseet	SN55820	09.12.2007 11:00	-7,5	93	49	1,4
Fjærland - Bremuseet	SN55820	09.12.2007 12:00	-5,5	94	33	1,5
Fjærland - Bremuseet	SN55820	09.12.2007 13:00	-6,4	94	356	2,1
Fjærland - Bremuseet	SN55820	09.12.2007 14:00	-5,9	92	0	0
Fjærland - Bremuseet	SN55820	09.12.2007 15:00	-6,5	93	29	1,2
Fjærland - Bremuseet	SN55820	09.12.2007 16:00	-6,3	92	50	1,2
Fjærland - Bremuseet	SN55820	09.12.2007 17:00	-7,3	91	30	1
Fjærland - Bremuseet	SN55820	09.12.2007 18:00	-6,9	92	25	0,9
Fjærland - Bremuseet	SN55820	09.12.2007 19:00	-6,9	92	2	0,9
Fjærland - Bremuseet	SN55820	09.12.2007 20:00	-6,5	92	357	1,4
Fjærland - Bremuseet	SN55820	09.12.2007 21:00	-5,6	92	5	1
Fjærland - Bremuseet	SN55820	09.12.2007 22:00	-5,1	93	23	1,1
Fjærland - Bremuseet	SN55820	09.12.2007 23:00	-4,8	92	1	1,1
Fjærland - Bremuseet	SN55820	10.12.2007 00:00	-4,7	92	32	0,7
Fjærland - Bremuseet	SN55820	10.12.2007 01:00	-4,3	93	41	1,1
Fjærland - Bremuseet	SN55820	10.12.2007 02:00	-4,5	92	19	0,9
Fjærland - Bremuseet	SN55820	10.12.2007 03:00	-3,9	93	27	0,6
Fjærland - Bremuseet	SN55820	10.12.2007 04:00	-3,8	93	29	1,6
Fjærland - Bremuseet	SN55820	10.12.2007 05:00	-3,9	93	0	0
Fjærland - Bremuseet	SN55820	10.12.2007 06:00	-4,1	93	18	0,9
Fjærland - Bremuseet	SN55820	10.12.2007 07:00	-4,6	92	39	0,6
Fjærland - Bremuseet	SN55820	10.12.2007 08:00	-5,1	93	18	1
Fjærland - Bremuseet	SN55820	10.12.2007 09:00	-6,6	90	19	1
Fjærland - Bremuseet	SN55820	10.12.2007 10:00	-8	92	31	1,2
Fjærland - Bremuseet	SN55820	10.12.2007 11:00	-8,7	90	4	0,9
Fjærland - Bremuseet	SN55820	10.12.2007 12:00	-8,3	92	5	1,4
Fjærland - Bremuseet	SN55820	10.12.2007 13:00	-7,8	91	15	0,7
Fjærland - Bremuseet	SN55820	10.12.2007 14:00	-7,8	88	12	0,9
Fjærland - Bremuseet	SN55820	10.12.2007 15:00	-8,6	91	57	0,5
Fjærland - Bremuseet	SN55820	10.12.2007 16:00	-9,7	88	51	1,2
Fjærland - Bremuseet	SN55820	10.12.2007 17:00	-9,1	91	1	1,5
Fjærland - Bremuseet	SN55820	10.12.2007 18:00	-9,8	89	14	1,2
Fjærland - Bremuseet	SN55820	10.12.2007 19:00	-9,7	88	31	1,1
Fjærland - Bremuseet	SN55820	10.12.2007 20:00	-9,6	91	12	1
Fjærland - Bremuseet	SN55820	10.12.2007 21:00	-9,1	91	49	0,5
Fjærland - Bremuseet	SN55820	10.12.2007 22:00	-9,5	90	47	0,4
Fjærland - Bremuseet	SN55820	10.12.2007 23:00	-10,4	88	50	1,2
Fjærland - Bremuseet	SN55820	11.12.2007 00:00	-10,1	90	45	0,8
Fjærland - Bremuseet	SN55820	11.12.2007 01:00	-10,2	89	31	1,1
Fjærland - Bremuseet	SN55820	11.12.2007 02:00	-9,6	89	24	0,8
Fjærland - Bremuseet	SN55820	11.12.2007 03:00	-10,4	90	8	0,4
Fjærland - Bremuseet	SN55820	11.12.2007 04:00	-10,9	89	22	0,6
Fjærland - Bremuseet	SN55820	11.12.2007 05:00	-10	91	10	0,7
Fjærland - Bremuseet	SN55820	11.12.2007 06:00	-10,1	90	56	0,7
Fjærland - Bremuseet	SN55820	11.12.2007 07:00	-10,5	89	12	0,7
Fjærland - Bremuseet	SN55820	11.12.2007 08:00	-11,5	88	4	1,2
Fjærland - Bremuseet	SN55820	11.12.2007 09:00	-10,5	88	21	1,3
Fjærland - Bremuseet	SN55820	11.12.2007 10:00	-12	88	350	0,9
Fjærland - Bremuseet	SN55820	11.12.2007 11:00	-10,8	89	336	1,1
Fjærland - Bremuseet	SN55820	11.12.2007 12:00	-11	88	10	0,3
Fjærland - Bremuseet	SN55820	11.12.2007 13:00	-12,1	88	348	1,5
Fjærland - Bremuseet	SN55820	11.12.2007 14:00	-9,5	90	9	1,3
Fjærland - Bremuseet	SN55820	11.12.2007 15:00	-10,6	90	358	0,9
Fjærland - Bremuseet	SN55820	11.12.2007 16:00	-11,6	86	14	1,2
Fjærland - Bremuseet	SN55820	11.12.2007 17:00	-11,2	90	63	0,7
Fjærland - Bremuseet	SN55820	11.12.2007 18:00	-11,5	89	16	1
Fjærland - Bremuseet	SN55820	11.12.2007 19:00	-11,4	87	7	1,2
Fjærland - Bremuseet	SN55820	11.12.2007 20:00	-12,3	88	3	1,3
Fjærland - Bremuseet	SN55820	11.12.2007 21:00	-11,2	88	14	1
Fjærland - Bremuseet	SN55820	11.12.2007 22:00	-11,4	89	8	1
Fjærland - Bremuseet	SN55820	11.12.2007 23:00	-11,9	88	12	0,7
Fjærland - Bremuseet	SN55820	12.12.2007 00:00	-12,5	89	23	1,2
Fjærland - Bremuseet	SN55820	12.12.2007 01:00	-12,3	87	18	1,2
Fjærland - Bremuseet	SN55820	12.12.2007 02:00	-11	89	9	0,7
Fjærland - Bremuseet	SN55820	12.12.2007 03:00	-11,4	89	16	1
Fjærland - Bremuseet	SN55820	12.12.2007 04:00	-13	88	20	1,1
Fjærland - Bremuseet	SN55820	12.12.2007 05:00	-12,1	88	360	0,5
Fjærland - Bremuseet	SN55820	12.12.2007 06:00	-13,2	87	21	1
Fjærland - Bremuseet	SN55820	12.12.2007 07:00	-12,7	89	23	0,9
Fjærland - Bremuseet	SN55820	12.12.2007 08:00	-12,2	88	17	0,8
Fjærland - Bremuseet	SN55820	12.12.2007 09:00	-12,2	88	20	1
Fjærland - Bremuseet	SN55820	12.12.2007 10:00	-12,6	84	4	0,4
Fjærland - Bremuseet	SN55820	12.12.2007 11:00	-12,2	88	44	0,6
Fjærland - Bremuseet	SN55820	12.12.2007 12:00	-11,6	88	20	0,6
Fjærland - Bremuseet	SN55820	12.12.2007 13:00	-10,6	90	27	1,2
Fjærland - Bremuseet	SN55820	12.12.2007 14:00	-9,7	87	35	0,8
Fjærland - Bremuseet	SN55820	12.12.2007 15:00	-10,8	89	35	0,1
Fjærland - Bremuseet	SN55820	12.12.2007 16:00	-12,4	86	29	0,9
Fjærland - Bremuseet	SN55820	12.12.2007 17:00	-9,8	92	39	1,5
Fjærland - Bremuseet	SN55820	12.12.2007 18:00	-13,3	86	19	1
Fjærland - Bremuseet	SN55820	12.12.2007 19:00	-10,5	89	358	0,4
Fjærland - Bremuseet	SN55820	12.12.2007 20:00	-8,9	91	66	1,2
Fjærland - Bremuseet	SN55820	12.12.2007 21:00	-10	91	38	1
Fjærland - Bremuseet	SN55820	12.12.2007 22:00	-11	88	356	1,1
Fjærland - Bremuseet	SN55820	12.12.2007 23:00	-11,6	86	1	0,9
Fjærland - Bremuseet	SN55820	13.12.2007 00:00	-7,5	91	10	1,9
Fjærland - Bremuseet	SN55820	13.12.2007 01:00	-7	91	8	1,3
Fjærland - Bremuseet	SN55820	13.12.2007 02:00	-6,1	92	34	0,5
Fjærland - Bremuseet	SN55820	13.12.2007 03:00	-5,6	91	247	0,2
Fjærland - Bremuseet	SN55820	13.12.2007 04:00	-5,2	92	26	1,5
Fjærland - Bremuseet	SN55820	13.12.2007 05:00	-4,7	92	64	0,7
Fjærland - Bremuseet	SN55820	13.12.2007 06:00	-5	92	360	0,5
Fjærland - Bremuseet	SN55820	13.12.2007 07:00	-4,4	92	61	1,3
Fjærland - Bremuseet	SN55820	13.12.2007 08:00	-4,3	92	140	0,4
Fjærland - Bremuseet	SN55820	13.12.2007 09:00	-4,4	92	3	0,7
Fjærland - Bremuseet	SN55820	13.12.2007 10:00	-4,1	92	14	0,8
Fjærland - Bremuseet	SN55820	13.12.2007 11:00	-4	92	355	1,6
Fjærland - Bremuseet	SN55820	13.12.2007 12:00	-3,4	92	21	1,4
Fjærland - Bremuseet	SN55820	13.12.2007 13:00	-3,4	92	23	0,8
Fjærland - Bremuseet	SN55820	13.12.2007 14:00	-3	92	0	0
Fjærland - Bremuseet	SN55820	13.12.2007 15:00	-3,3	92	2	0,7
Fjærland - Bremuseet	SN55820	13.12.2007 16:00	-3,2	92	11	0,5
Fjærland - Bremuseet	SN55820	13.12.2007 17:00	-3,2	92	11	0,8
Fjærland - Bremuseet	SN55820	13.12.2007 18:00	-2,9	92	203	0,5
Fjærland - Bremuseet	SN55820	13.12.2007 19:00	-2,9	93	16	0,4
Fjærland - Bremuseet	SN55820	13.12.2007 20:00	-3,2	93	347	0,9
Fjærland - Bremuseet	SN55820	13.12.2007 21:00	-3,3	93	348	1,5
Fjærland - Bremuseet	SN55820	13.12.2007 22:00	-3,2	92	31	0,5
Fjærland - Bremuseet	SN55820	13.12.2007 23:00	-3,3	92	46	0,4
Fjærland - Bremuseet	SN55820	14.12.2007 00:00	-3	93	49	0,8
Fjærland - Bremuseet	SN55820	14.12.2007 01:00	-2,9	93	304	0,3
Fjærland - Bremuseet	SN55820	14.12.2007 02:00	-2,7	93	97	0,8
Fjærland - Bremuseet	SN55820	14.12.2007 03:00	-2,5	93	106	0,6
Fjærland - Bremuseet	SN55820	14.12.2007 04:00	-2,4	93	355	0,8
Fjærland - Bremuseet	SN55820	14.12.2007 05:00	-2,3	92	262	0,9
Fjærland - Bremuseet	SN55820	14.12.2007 06:00	-2,1	92	29	0,3
Fjærland - Bremuseet	SN55820	14.12.2007 07:00	-1,9	93	360	1,3
Fjærland - Bremuseet	SN55820	14.12.2007 08:00	-1,7	92	18	1,1
Fjærland - Bremuseet	SN55820	14.12.2007 09:00	-1,5	91	248	0,9
Fjærland - Bremuseet	SN55820	14.12.2007 10:00	-1,6	93	30	0,7
Fjærland - Bremuseet	SN55820	14.12.2007 11:00	-1,3	92	338	0,4
Fjærland - Bremuseet	SN55820	14.12.2007 12:00	-1	92	26	0,5
Fjærland - Bremuseet	SN55820	14.12.2007 13:00	-0,8	92	111	0,4
Fjærland - Bremuseet	SN55820	14.12.2007 14:00	-0,8	92	23	0,6
Fjærland - Bremuseet	SN55820	14.12.2007 15:00	-0,9	92	315	0,7
Fjærland - Bremuseet	SN55820	14.12.2007 16:00	-2,2	92	33	0,6
Fjærland - Bremuseet	SN55820	14.12.2007 17:00	-3	93	37	1,6
Fjærland - Bremuseet	SN55820	14.12.2007 18:00	-5,2	91	22	1
Fjærland - Bremuseet	SN55820	14.12.2007 19:00	-6,7	92	23	1,5
Fjærland - Bremuseet	SN55820	14.12.2007 20:00	-5,8	92	17	0,8
Fjærland - Bremuseet	SN55820	14.12.2007 21:00	-6,5	91	23	0,9
Fjærland - Bremuseet	SN55820	14.12.2007 22:00	-6,4	92	4	0,6
Fjærland - Bremuseet	SN55820	14.12.2007 23:00	-7,6	90	34	0,7
Fjærland - Bremuseet	SN55820	15.12.2007 00:00	-7,5	91	18	1,5
Fjærland - Bremuseet	SN55820	15.12.2007 01:00	-7	91	337	0,1
Fjærland - Bremuseet	SN55820	15.12.2007 02:00	-9	91	24	1,1
Fjærland - Bremuseet	SN55820	15.12.2007 03:00	-6,9	93	18	1,5
Fjærland - Bremuseet	SN55820	15.12.2007 04:00	-7,9	91	27	0,7
Fjærland - Bremuseet	SN55820	15.12.2007 05:00	-9	91	53	0,7
Fjærland - Bremuseet	SN55820	15.12.2007 06:00	-8,7	90	98	0,7
Fjærland - Bremuseet	SN55820	15.12.2007 07:00	-7,9	92	2	0,5
Fjærland - Bremuseet	SN55820	15.12.2007 08:00	-9,6	90	6	1
Fjærland - Bremuseet	SN55820	15.12.2007 09:00	-8,5	89	22	1,5
Fjærland - Bremuseet	SN55820	15.12.2007 10:00	-7,5	93	16	0,6
Fjærland - Bremuseet	SN55820	15.12.2007 11:00	-9,6	90	5	0,6
Fjærland - Bremuseet	SN55820	15.12.2007 12:00	-7,9	92	27	1
Fjærland - Bremuseet	SN55820	15.12.2007 13:00	-9,2	88	5	0,6
